"scenario","year","variable","value","units","version","source"
"abruptx2CO2",2140,"global_tas",2.80122969435503,"degC","V3.5.5","hector"
"abruptx2CO2",2141,"global_tas",2.80189119748238,"degC","V3.5.5","hector"
"abruptx2CO2",2142,"global_tas",2.80253558409075,"degC","V3.5.5","hector"
"abruptx2CO2",2143,"global_tas",2.8031627750102,"degC","V3.5.5","hector"
"abruptx2CO2",2144,"global_tas",2.80377269404381,"degC","V3.5.5","hector"
"abruptx2CO2",2145,"global_tas",2.80436526780483,"degC","V3.5.5","hector"
"abruptx2CO2",2146,"global_tas",2.80494042556562,"degC","V3.5.5","hector"
"abruptx2CO2",2147,"global_tas",2.80549809911724,"degC","V3.5.5","hector"
"abruptx2CO2",2148,"global_tas",2.8060382226389,"degC","V3.5.5","hector"
"abruptx2CO2",2149,"global_tas",2.80656073257635,"degC","V3.5.5","hector"
"abruptx2CO2",2150,"global_tas",2.80706556752848,"degC","V3.5.5","hector"
"abruptx2CO2",2151,"global_tas",2.80755537601947,"degC","V3.5.5","hector"
"abruptx2CO2",2152,"global_tas",2.8080326517362,"degC","V3.5.5","hector"
"abruptx2CO2",2153,"global_tas",2.80849918254471,"degC","V3.5.5","hector"
"abruptx2CO2",2154,"global_tas",2.80895630955912,"degC","V3.5.5","hector"
"abruptx2CO2",2155,"global_tas",2.80940507290645,"degC","V3.5.5","hector"
"abruptx2CO2",2156,"global_tas",2.80984630063864,"degC","V3.5.5","hector"
"abruptx2CO2",2157,"global_tas",2.81028066621804,"degC","V3.5.5","hector"
"abruptx2CO2",2158,"global_tas",2.81070872732549,"degC","V3.5.5","hector"
"abruptx2CO2",2159,"global_tas",2.81113095294668,"degC","V3.5.5","hector"
"abruptx2CO2",2160,"global_tas",2.81154774279147,"degC","V3.5.5","hector"
"abruptx2CO2",2161,"global_tas",2.81195944153364,"degC","V3.5.5","hector"
"abruptx2CO2",2162,"global_tas",2.81236634945856,"degC","V3.5.5","hector"
"abruptx2CO2",2163,"global_tas",2.81276873056366,"degC","V3.5.5","hector"
"abruptx2CO2",2164,"global_tas",2.81316681881802,"degC","V3.5.5","hector"
"abruptx2CO2",2165,"global_tas",2.81356082306797,"degC","V3.5.5","hector"
"abruptx2CO2",2166,"global_tas",2.81395093093181,"degC","V3.5.5","hector"
"abruptx2CO2",2167,"global_tas",2.81433731192842,"degC","V3.5.5","hector"
"abruptx2CO2",2168,"global_tas",2.81472012001829,"degC","V3.5.5","hector"
"abruptx2CO2",2169,"global_tas",2.81509949568775,"degC","V3.5.5","hector"
"abruptx2CO2",2170,"global_tas",2.81547556767465,"degC","V3.5.5","hector"
"abruptx2CO2",2171,"global_tas",2.81584845440915,"degC","V3.5.5","hector"
"abruptx2CO2",2172,"global_tas",2.81621826522631,"degC","V3.5.5","hector"
"abruptx2CO2",2173,"global_tas",2.81658510139406,"degC","V3.5.5","hector"
"abruptx2CO2",2174,"global_tas",2.81694905699047,"degC","V3.5.5","hector"
"abruptx2CO2",2175,"global_tas",2.81731021965726,"degC","V3.5.5","hector"
"abruptx2CO2",2176,"global_tas",2.81766867125061,"degC","V3.5.5","hector"
"abruptx2CO2",2177,"global_tas",2.8180244884064,"degC","V3.5.5","hector"
"abruptx2CO2",2178,"global_tas",2.81837774303364,"degC","V3.5.5","hector"
"abruptx2CO2",2179,"global_tas",2.81872850274718,"degC","V3.5.5","hector"
"abruptx2CO2",2180,"global_tas",2.81907683124877,"degC","V3.5.5","hector"
"abruptx2CO2",2181,"global_tas",2.81942278866418,"degC","V3.5.5","hector"
"abruptx2CO2",2182,"global_tas",2.81976643184246,"degC","V3.5.5","hector"
"abruptx2CO2",2183,"global_tas",2.82010781462261,"degC","V3.5.5","hector"
"abruptx2CO2",2184,"global_tas",2.82044698807192,"degC","V3.5.5","hector"
"abruptx2CO2",2185,"global_tas",2.82078400069981,"degC","V3.5.5","hector"
"abruptx2CO2",2186,"global_tas",2.82111889865016,"degC","V3.5.5","hector"
"abruptx2CO2",2187,"global_tas",2.8214517258748,"degC","V3.5.5","hector"
"abruptx2CO2",2188,"global_tas",2.82178252429044,"degC","V3.5.5","hector"
"abruptx2CO2",2189,"global_tas",2.82211133392102,"degC","V3.5.5","hector"
"abruptx2CO2",2190,"global_tas",2.82243819302701,"degC","V3.5.5","hector"
"abruptx2CO2",2191,"global_tas",2.82276313822328,"degC","V3.5.5","hector"
"abruptx2CO2",2192,"global_tas",2.82308620458667,"degC","V3.5.5","hector"
"abruptx2CO2",2193,"global_tas",2.82340742575448,"degC","V3.5.5","hector"
"abruptx2CO2",2194,"global_tas",2.82372683401464,"degC","V3.5.5","hector"
"abruptx2CO2",2195,"global_tas",2.82404446038859,"degC","V3.5.5","hector"
"abruptx2CO2",2196,"global_tas",2.82436033470749,"degC","V3.5.5","hector"
"abruptx2CO2",2197,"global_tas",2.82467448568253,"degC","V3.5.5","hector"
"abruptx2CO2",2198,"global_tas",2.8249869409697,"degC","V3.5.5","hector"
"abruptx2CO2",2199,"global_tas",2.82529772722982,"degC","V3.5.5","hector"
"abruptx2CO2",2200,"global_tas",2.82560687018397,"degC","V3.5.5","hector"
"abruptx2CO2",2201,"global_tas",2.82591439466504,"degC","V3.5.5","hector"
"abruptx2CO2",2202,"global_tas",2.82622032466542,"degC","V3.5.5","hector"
"abruptx2CO2",2203,"global_tas",2.82652468338151,"degC","V3.5.5","hector"
"abruptx2CO2",2204,"global_tas",2.82682749325503,"degC","V3.5.5","hector"
"abruptx2CO2",2205,"global_tas",2.82712877601157,"degC","V3.5.5","hector"
"abruptx2CO2",2206,"global_tas",2.82742855269656,"degC","V3.5.5","hector"
"abruptx2CO2",2207,"global_tas",2.82772684370889,"degC","V3.5.5","hector"
"abruptx2CO2",2208,"global_tas",2.8280236688323,"degC","V3.5.5","hector"
"abruptx2CO2",2209,"global_tas",2.82831904726482,"degC","V3.5.5","hector"
"abruptx2CO2",2210,"global_tas",2.82861299764632,"degC","V3.5.5","hector"
"abruptx2CO2",2211,"global_tas",2.82890553808441,"degC","V3.5.5","hector"
"abruptx2CO2",2212,"global_tas",2.8291966861787,"degC","V3.5.5","hector"
"abruptx2CO2",2213,"global_tas",2.82948645904366,"degC","V3.5.5","hector"
"abruptx2CO2",2214,"global_tas",2.82977487333004,"degC","V3.5.5","hector"
"abruptx2CO2",2215,"global_tas",2.83006194524514,"degC","V3.5.5","hector"
"abruptx2CO2",2216,"global_tas",2.83034769057187,"degC","V3.5.5","hector"
"abruptx2CO2",2217,"global_tas",2.83063212468666,"degC","V3.5.5","hector"
"abruptx2CO2",2218,"global_tas",2.83091526257649,"degC","V3.5.5","hector"
"abruptx2CO2",2219,"global_tas",2.83119711885491,"degC","V3.5.5","hector"
"abruptx2CO2",2220,"global_tas",2.83147770777712,"degC","V3.5.5","hector"
"abruptx2CO2",2221,"global_tas",2.83175704325441,"degC","V3.5.5","hector"
"abruptx2CO2",2222,"global_tas",2.83203513886763,"degC","V3.5.5","hector"
"abruptx2CO2",2223,"global_tas",2.83231200788011,"degC","V3.5.5","hector"
"abruptx2CO2",2224,"global_tas",2.83258766324983,"degC","V3.5.5","hector"
"abruptx2CO2",2225,"global_tas",2.83286211764098,"degC","V3.5.5","hector"
"abruptx2CO2",2226,"global_tas",2.83313538343492,"degC","V3.5.5","hector"
"abruptx2CO2",2227,"global_tas",2.83340747274068,"degC","V3.5.5","hector"
"abruptx2CO2",2228,"global_tas",2.83367839740478,"degC","V3.5.5","hector"
"abruptx2CO2",2229,"global_tas",2.83394816902073,"degC","V3.5.5","hector"
"abruptx2CO2",2230,"global_tas",2.83421679893794,"degC","V3.5.5","hector"
"abruptx2CO2",2231,"global_tas",2.83448429827033,"degC","V3.5.5","hector"
"abruptx2CO2",2232,"global_tas",2.83475067790441,"degC","V3.5.5","hector"
"abruptx2CO2",2233,"global_tas",2.83501594850706,"degC","V3.5.5","hector"
"abruptx2CO2",2234,"global_tas",2.83528012053296,"degC","V3.5.5","hector"
"abruptx2CO2",2235,"global_tas",2.83554320423163,"degC","V3.5.5","hector"
"abruptx2CO2",2236,"global_tas",2.83580520965414,"degC","V3.5.5","hector"
"abruptx2CO2",2237,"global_tas",2.8360661466596,"degC","V3.5.5","hector"
"abruptx2CO2",2238,"global_tas",2.83632602492132,"degC","V3.5.5","hector"
"abruptx2CO2",2239,"global_tas",2.83658485393267,"degC","V3.5.5","hector"
"abruptx2CO2",2240,"global_tas",2.83684264301271,"degC","V3.5.5","hector"
"abruptx2CO2",2241,"global_tas",2.83709940131162,"degC","V3.5.5","hector"
"abruptx2CO2",2242,"global_tas",2.83735513781582,"degC","V3.5.5","hector"
"abruptx2CO2",2243,"global_tas",2.83760986135296,"degC","V3.5.5","hector"
"abruptx2CO2",2244,"global_tas",2.83786358059662,"degC","V3.5.5","hector"
"abruptx2CO2",2245,"global_tas",2.8381163040709,"degC","V3.5.5","hector"
"abruptx2CO2",2246,"global_tas",2.83836804015472,"degC","V3.5.5","hector"
"abruptx2CO2",2247,"global_tas",2.8386187970861,"degC","V3.5.5","hector"
"abruptx2CO2",2248,"global_tas",2.83886858296607,"degC","V3.5.5","hector"
"abruptx2CO2",2249,"global_tas",2.83911740576262,"degC","V3.5.5","hector"
"abruptx2CO2",2250,"global_tas",2.83936527331436,"degC","V3.5.5","hector"
"abruptx2CO2",2251,"global_tas",2.8396121933341,"degC","V3.5.5","hector"
"abruptx2CO2",2252,"global_tas",2.83985817341229,"degC","V3.5.5","hector"
"abruptx2CO2",2253,"global_tas",2.84010322102031,"degC","V3.5.5","hector"
"abruptx2CO2",2254,"global_tas",2.84034734351361,"degC","V3.5.5","hector"
"abruptx2CO2",2255,"global_tas",2.84059054813484,"degC","V3.5.5","hector"
"abruptx2CO2",2256,"global_tas",2.84083284201672,"degC","V3.5.5","hector"
"abruptx2CO2",2257,"global_tas",2.84107423218494,"degC","V3.5.5","hector"
"abruptx2CO2",2258,"global_tas",2.84131472556084,"degC","V3.5.5","hector"
"abruptx2CO2",2259,"global_tas",2.84155432896409,"degC","V3.5.5","hector"
"abruptx2CO2",2260,"global_tas",2.84179304911518,"degC","V3.5.5","hector"
"abruptx2CO2",2261,"global_tas",2.84203089263793,"degC","V3.5.5","hector"
"abruptx2CO2",2262,"global_tas",2.84226786606183,"degC","V3.5.5","hector"
"abruptx2CO2",2263,"global_tas",2.84250397582431,"degC","V3.5.5","hector"
"abruptx2CO2",2264,"global_tas",2.84273922827296,"degC","V3.5.5","hector"
"abruptx2CO2",2265,"global_tas",2.84297362966767,"degC","V3.5.5","hector"
"abruptx2CO2",2266,"global_tas",2.84320718618268,"degC","V3.5.5","hector"
"abruptx2CO2",2267,"global_tas",2.84343990390856,"degC","V3.5.5","hector"
"abruptx2CO2",2268,"global_tas",2.84367178885416,"degC","V3.5.5","hector"
"abruptx2CO2",2269,"global_tas",2.84390284694846,"degC","V3.5.5","hector"
"abruptx2CO2",2270,"global_tas",2.84413308404237,"degC","V3.5.5","hector"
"abruptx2CO2",2271,"global_tas",2.84436250591048,"degC","V3.5.5","hector"
"abruptx2CO2",2272,"global_tas",2.84459111825273,"degC","V3.5.5","hector"
"abruptx2CO2",2273,"global_tas",2.84481892669607,"degC","V3.5.5","hector"
"abruptx2CO2",2274,"global_tas",2.84504593679602,"degC","V3.5.5","hector"
"abruptx2CO2",2275,"global_tas",2.84527215403822,"degC","V3.5.5","hector"
"abruptx2CO2",2276,"global_tas",2.84549758383992,"degC","V3.5.5","hector"
"abruptx2CO2",2277,"global_tas",2.84572223155142,"degC","V3.5.5","hector"
"abruptx2CO2",2278,"global_tas",2.84594610245743,"degC","V3.5.5","hector"
"abruptx2CO2",2279,"global_tas",2.84616920177848,"degC","V3.5.5","hector"
"abruptx2CO2",2280,"global_tas",2.84639153467222,"degC","V3.5.5","hector"
"abruptx2CO2",2281,"global_tas",2.84661310623464,"degC","V3.5.5","hector"
"abruptx2CO2",2282,"global_tas",2.84683392150141,"degC","V3.5.5","hector"
"abruptx2CO2",2283,"global_tas",2.84705398544899,"degC","V3.5.5","hector"
"abruptx2CO2",2284,"global_tas",2.84727330299586,"degC","V3.5.5","hector"
"abruptx2CO2",2285,"global_tas",2.84749187900363,"degC","V3.5.5","hector"
"abruptx2CO2",2286,"global_tas",2.84770971827813,"degC","V3.5.5","hector"
"abruptx2CO2",2287,"global_tas",2.8479268255705,"degC","V3.5.5","hector"
"abruptx2CO2",2288,"global_tas",2.84814320557825,"degC","V3.5.5","hector"
"abruptx2CO2",2289,"global_tas",2.84835886294622,"degC","V3.5.5","hector"
"abruptx2CO2",2290,"global_tas",2.84857380226764,"degC","V3.5.5","hector"
"abruptx2CO2",2291,"global_tas",2.84878802808498,"degC","V3.5.5","hector"
"abruptx2CO2",2292,"global_tas",2.84900154489099,"degC","V3.5.5","hector"
"abruptx2CO2",2293,"global_tas",2.84921435712957,"degC","V3.5.5","hector"
"abruptx2CO2",2294,"global_tas",2.84942646919661,"degC","V3.5.5","hector"
"abruptx2CO2",2295,"global_tas",2.84963788544092,"degC","V3.5.5","hector"
"abruptx2CO2",2296,"global_tas",2.84984861016501,"degC","V3.5.5","hector"
"abruptx2CO2",2297,"global_tas",2.85005864762595,"degC","V3.5.5","hector"
"abruptx2CO2",2298,"global_tas",2.85026800203614,"degC","V3.5.5","hector"
"abruptx2CO2",2299,"global_tas",2.85047667756407,"degC","V3.5.5","hector"
"abruptx2CO2",2300,"global_tas",2.85068467833513,"degC","V3.5.5","hector"
"abruptx2CO2",1750,"gmst",0,"degC","V3.5.5","hector"
"abruptx2CO2",1751,"gmst",6.72947467210248e-05,"degC","V3.5.5","hector"
"abruptx2CO2",1752,"gmst",0.000186712578100925,"degC","V3.5.5","hector"
"abruptx2CO2",1753,"gmst",0.000337108113565808,"degC","V3.5.5","hector"
"abruptx2CO2",1754,"gmst",0.00050528032014378,"degC","V3.5.5","hector"
"abruptx2CO2",1755,"gmst",0.000682586816331775,"degC","V3.5.5","hector"
"abruptx2CO2",1756,"gmst",0.000863206945732284,"degC","V3.5.5","hector"
"abruptx2CO2",1757,"gmst",0.0010431609613865,"degC","V3.5.5","hector"
"abruptx2CO2",1758,"gmst",0.0012197151736734,"degC","V3.5.5","hector"
"abruptx2CO2",1759,"gmst",0.00139100165360462,"degC","V3.5.5","hector"
"abruptx2CO2",1760,"gmst",0.00155576542337681,"degC","V3.5.5","hector"
"abruptx2CO2",1761,"gmst",0.00171319135649864,"degC","V3.5.5","hector"
"abruptx2CO2",1762,"gmst",0.00186278289406158,"degC","V3.5.5","hector"
"abruptx2CO2",1763,"gmst",0.002004275484342,"degC","V3.5.5","hector"
"abruptx2CO2",1764,"gmst",0.00213757386786869,"degC","V3.5.5","hector"
"abruptx2CO2",1765,"gmst",0.00226270607390257,"degC","V3.5.5","hector"
"abruptx2CO2",1766,"gmst",0.00237978933283107,"degC","V3.5.5","hector"
"abruptx2CO2",1767,"gmst",0.00248900461310499,"degC","V3.5.5","hector"
"abruptx2CO2",1768,"gmst",0.00259057748252442,"degC","V3.5.5","hector"
"abruptx2CO2",1769,"gmst",0.00268476366050068,"degC","V3.5.5","hector"
"abruptx2CO2",1770,"gmst",0.00277183808473634,"degC","V3.5.5","hector"
"abruptx2CO2",1771,"gmst",0.0028520866338265,"degC","V3.5.5","hector"
"abruptx2CO2",1772,"gmst",0.00292579987201083,"degC","V3.5.5","hector"
"abruptx2CO2",1773,"gmst",0.00299326834323342,"degC","V3.5.5","hector"
"abruptx2CO2",1774,"gmst",0.00305477905834115,"degC","V3.5.5","hector"
"abruptx2CO2",1775,"gmst",0.00311061290481152,"degC","V3.5.5","hector"
"abruptx2CO2",1776,"gmst",0.00316104277180722,"degC","V3.5.5","hector"
"abruptx2CO2",1777,"gmst",0.00320633223080857,"degC","V3.5.5","hector"
"abruptx2CO2",1778,"gmst",0.00324673464790613,"degC","V3.5.5","hector"
"abruptx2CO2",1779,"gmst",0.00328249263111971,"degC","V3.5.5","hector"
"abruptx2CO2",1780,"gmst",0.00331383773704443,"degC","V3.5.5","hector"
"abruptx2CO2",1781,"gmst",0.00334099037729967,"degC","V3.5.5","hector"
"abruptx2CO2",1782,"gmst",0.0033641598778338,"degC","V3.5.5","hector"
"abruptx2CO2",1783,"gmst",0.00338354465397607,"degC","V3.5.5","hector"
"abruptx2CO2",1784,"gmst",0.00339933247186108,"degC","V3.5.5","hector"
"abruptx2CO2",1785,"gmst",0.00341170077296193,"degC","V3.5.5","hector"
"abruptx2CO2",1786,"gmst",0.00342081704331222,"degC","V3.5.5","hector"
"abruptx2CO2",1787,"gmst",0.00342683921285655,"degC","V3.5.5","hector"
"abruptx2CO2",1788,"gmst",0.00342991607344781,"degC","V3.5.5","hector"
"abruptx2CO2",1789,"gmst",0.00343018770647409,"degC","V3.5.5","hector"
"abruptx2CO2",1790,"gmst",0.00342778591307653,"degC","V3.5.5","hector"
"abruptx2CO2",1791,"gmst",0.00342283464150534,"degC","V3.5.5","hector"
"abruptx2CO2",1792,"gmst",0.00341545040743733,"degC","V3.5.5","hector"
"abruptx2CO2",1793,"gmst",0.00340574270410462,"degC","V3.5.5","hector"
"abruptx2CO2",1794,"gmst",0.0033938143999061,"degC","V3.5.5","hector"
"abruptx2CO2",1795,"gmst",0.00337976212183571,"degC","V3.5.5","hector"
"abruptx2CO2",1796,"gmst",0.00336367662358885,"degC","V3.5.5","hector"
"abruptx2CO2",1797,"gmst",0.00334564313763136,"degC","V3.5.5","hector"
"abruptx2CO2",1798,"gmst",0.00332574171084904,"degC","V3.5.5","hector"
"abruptx2CO2",1799,"gmst",0.00330404752366181,"degC","V3.5.5","hector"
"abruptx2CO2",1800,"gmst",0.352906503777287,"degC","V3.5.5","hector"
"abruptx2CO2",1801,"gmst",0.655607938860621,"degC","V3.5.5","hector"
"abruptx2CO2",1802,"gmst",0.87353313573925,"degC","V3.5.5","hector"
"abruptx2CO2",1803,"gmst",1.03811671329457,"degC","V3.5.5","hector"
"abruptx2CO2",1804,"gmst",1.16685657517149,"degC","V3.5.5","hector"
"abruptx2CO2",1805,"gmst",1.27034949355737,"degC","V3.5.5","hector"
"abruptx2CO2",1806,"gmst",1.35541840597107,"degC","V3.5.5","hector"
"abruptx2CO2",1807,"gmst",1.42665985570821,"degC","V3.5.5","hector"
"abruptx2CO2",1808,"gmst",1.48727943557578,"degC","V3.5.5","hector"
"abruptx2CO2",1809,"gmst",1.53957526661858,"degC","V3.5.5","hector"
"abruptx2CO2",1810,"gmst",1.58523324036123,"degC","V3.5.5","hector"
"abruptx2CO2",1811,"gmst",1.62551492408863,"degC","V3.5.5","hector"
"abruptx2CO2",1812,"gmst",1.66138109062558,"degC","V3.5.5","hector"
"abruptx2CO2",1813,"gmst",1.69357508614385,"degC","V3.5.5","hector"
"abruptx2CO2",1814,"gmst",1.72268034667571,"degC","V3.5.5","hector"
"abruptx2CO2",1815,"gmst",1.74916084495057,"degC","V3.5.5","hector"
"abruptx2CO2",1816,"gmst",1.7733824464463,"degC","V3.5.5","hector"
"abruptx2CO2",1817,"gmst",1.79564592161698,"degC","V3.5.5","hector"
"abruptx2CO2",1818,"gmst",1.81620355017715,"degC","V3.5.5","hector"
"abruptx2CO2",1819,"gmst",1.83526489965235,"degC","V3.5.5","hector"
"abruptx2CO2",1820,"gmst",1.85300503085728,"degC","V3.5.5","hector"
"abruptx2CO2",1821,"gmst",1.86957148402455,"degC","V3.5.5","hector"
"abruptx2CO2",1822,"gmst",1.88508959437983,"degC","V3.5.5","hector"
"abruptx2CO2",1823,"gmst",1.89966660374979,"degC","V3.5.5","hector"
"abruptx2CO2",1824,"gmst",1.91339445591196,"degC","V3.5.5","hector"
"abruptx2CO2",1825,"gmst",1.92635038207084,"degC","V3.5.5","hector"
"abruptx2CO2",1826,"gmst",1.93860463091719,"degC","V3.5.5","hector"
"abruptx2CO2",1827,"gmst",1.95021908008342,"degC","V3.5.5","hector"
"abruptx2CO2",1828,"gmst",1.96124801722383,"degC","V3.5.5","hector"
"abruptx2CO2",1829,"gmst",1.97173935381405,"degC","V3.5.5","hector"
"abruptx2CO2",1830,"gmst",1.98173558503938,"degC","V3.5.5","hector"
"abruptx2CO2",1831,"gmst",1.99127456845161,"degC","V3.5.5","hector"
"abruptx2CO2",1832,"gmst",2.00038711306221,"degC","V3.5.5","hector"
"abruptx2CO2",1833,"gmst",2.00909919421469,"degC","V3.5.5","hector"
"abruptx2CO2",1834,"gmst",2.0174395836269,"degC","V3.5.5","hector"
"abruptx2CO2",1835,"gmst",2.02543466506488,"degC","V3.5.5","hector"
"abruptx2CO2",1836,"gmst",2.0331079190612,"degC","V3.5.5","hector"
"abruptx2CO2",1837,"gmst",2.04048044991007,"degC","V3.5.5","hector"
"abruptx2CO2",1838,"gmst",2.04757134916121,"degC","V3.5.5","hector"
"abruptx2CO2",1839,"gmst",2.05439796985818,"degC","V3.5.5","hector"
"abruptx2CO2",1840,"gmst",2.06097614479683,"degC","V3.5.5","hector"
"abruptx2CO2",1841,"gmst",2.06731833107138,"degC","V3.5.5","hector"
"abruptx2CO2",1842,"gmst",2.07343593322716,"degC","V3.5.5","hector"
"abruptx2CO2",1843,"gmst",2.07934197595506,"degC","V3.5.5","hector"
"abruptx2CO2",1844,"gmst",2.08504858483392,"degC","V3.5.5","hector"
"abruptx2CO2",1845,"gmst",2.09056673306063,"degC","V3.5.5","hector"
"abruptx2CO2",1846,"gmst",2.09590645184269,"degC","V3.5.5","hector"
"abruptx2CO2",1847,"gmst",2.10107696870158,"degC","V3.5.5","hector"
"abruptx2CO2",1848,"gmst",2.10608680868455,"degC","V3.5.5","hector"
"abruptx2CO2",1849,"gmst",2.11093882593023,"degC","V3.5.5","hector"
"abruptx2CO2",1850,"gmst",2.11563186592853,"degC","V3.5.5","hector"
"abruptx2CO2",1851,"gmst",2.1201752234998,"degC","V3.5.5","hector"
"abruptx2CO2",1852,"gmst",2.12457827699861,"degC","V3.5.5","hector"
"abruptx2CO2",1853,"gmst",2.12884891146463,"degC","V3.5.5","hector"
"abruptx2CO2",1854,"gmst",2.13299401990055,"degC","V3.5.5","hector"
"abruptx2CO2",1855,"gmst",2.13701977066521,"degC","V3.5.5","hector"
"abruptx2CO2",1856,"gmst",2.14093176699655,"degC","V3.5.5","hector"
"abruptx2CO2",1857,"gmst",2.14473515090558,"degC","V3.5.5","hector"
"abruptx2CO2",1858,"gmst",2.14843467561022,"degC","V3.5.5","hector"
"abruptx2CO2",1859,"gmst",2.15203475879238,"degC","V3.5.5","hector"
"abruptx2CO2",1860,"gmst",2.15553952344167,"degC","V3.5.5","hector"
"abruptx2CO2",1861,"gmst",2.15895283026199,"degC","V3.5.5","hector"
"abruptx2CO2",1862,"gmst",2.16227830410645,"degC","V3.5.5","hector"
"abruptx2CO2",1863,"gmst",2.1655193560356,"degC","V3.5.5","hector"
"abruptx2CO2",1864,"gmst",2.1686792020694,"degC","V3.5.5","hector"
"abruptx2CO2",1865,"gmst",2.17176087937332,"degC","V3.5.5","hector"
"abruptx2CO2",1866,"gmst",2.17476726040577,"degC","V3.5.5","hector"
"abruptx2CO2",1867,"gmst",2.17770106541132,"degC","V3.5.5","hector"
"abruptx2CO2",1868,"gmst",2.1805648735474,"degC","V3.5.5","hector"
"abruptx2CO2",1869,"gmst",2.18333077960193,"degC","V3.5.5","hector"
"abruptx2CO2",1870,"gmst",2.18598601030716,"degC","V3.5.5","hector"
"abruptx2CO2",1871,"gmst",2.18854270893358,"degC","V3.5.5","hector"
"abruptx2CO2",1872,"gmst",2.19101226002744,"degC","V3.5.5","hector"
"abruptx2CO2",1873,"gmst",2.19340270572791,"degC","V3.5.5","hector"
"abruptx2CO2",1874,"gmst",2.19572011529332,"degC","V3.5.5","hector"
"abruptx2CO2",1875,"gmst",2.19796929685227,"degC","V3.5.5","hector"
"abruptx2CO2",1876,"gmst",2.20015420288777,"degC","V3.5.5","hector"
"abruptx2CO2",1877,"gmst",2.20227945463391,"degC","V3.5.5","hector"
"abruptx2CO2",1878,"gmst",2.20435968928779,"degC","V3.5.5","hector"
"abruptx2CO2",1879,"gmst",2.20639555424514,"degC","V3.5.5","hector"
"abruptx2CO2",1880,"gmst",2.20838625419148,"degC","V3.5.5","hector"
"abruptx2CO2",1881,"gmst",2.21033191468449,"degC","V3.5.5","hector"
"abruptx2CO2",1882,"gmst",2.21223312083615,"degC","V3.5.5","hector"
"abruptx2CO2",1883,"gmst",2.2140906973339,"degC","V3.5.5","hector"
"abruptx2CO2",1884,"gmst",2.21590559378963,"degC","V3.5.5","hector"
"abruptx2CO2",1885,"gmst",2.21767882094148,"degC","V3.5.5","hector"
"abruptx2CO2",1886,"gmst",2.21939926001949,"degC","V3.5.5","hector"
"abruptx2CO2",1887,"gmst",2.2210608021489,"degC","V3.5.5","hector"
"abruptx2CO2",1888,"gmst",2.22266859591547,"degC","V3.5.5","hector"
"abruptx2CO2",1889,"gmst",2.22422762786343,"degC","V3.5.5","hector"
"abruptx2CO2",1890,"gmst",2.22574146242208,"degC","V3.5.5","hector"
"abruptx2CO2",1891,"gmst",2.22721282885085,"degC","V3.5.5","hector"
"abruptx2CO2",1892,"gmst",2.2286439242512,"degC","V3.5.5","hector"
"abruptx2CO2",1893,"gmst",2.23003658518015,"degC","V3.5.5","hector"
"abruptx2CO2",1894,"gmst",2.2313923919581,"degC","V3.5.5","hector"
"abruptx2CO2",1895,"gmst",2.23271670323359,"degC","V3.5.5","hector"
"abruptx2CO2",1896,"gmst",2.23401212271741,"degC","V3.5.5","hector"
"abruptx2CO2",1897,"gmst",2.23527856766203,"degC","V3.5.5","hector"
"abruptx2CO2",1898,"gmst",2.23651601571817,"degC","V3.5.5","hector"
"abruptx2CO2",1899,"gmst",2.23772473741768,"degC","V3.5.5","hector"
"abruptx2CO2",1900,"gmst",2.23889011424139,"degC","V3.5.5","hector"
"abruptx2CO2",1901,"gmst",2.23997141028026,"degC","V3.5.5","hector"
"abruptx2CO2",1902,"gmst",2.2409786181945,"degC","V3.5.5","hector"
"abruptx2CO2",1903,"gmst",2.24192508376854,"degC","V3.5.5","hector"
"abruptx2CO2",1904,"gmst",2.24281951720591,"degC","V3.5.5","hector"
"abruptx2CO2",1905,"gmst",2.24366800606173,"degC","V3.5.5","hector"
"abruptx2CO2",1906,"gmst",2.24447772111564,"degC","V3.5.5","hector"
"abruptx2CO2",1907,"gmst",2.24529074519402,"degC","V3.5.5","hector"
"abruptx2CO2",1908,"gmst",2.24610389605428,"degC","V3.5.5","hector"
"abruptx2CO2",1909,"gmst",2.24690949797472,"degC","V3.5.5","hector"
"abruptx2CO2",1910,"gmst",2.24770888731556,"degC","V3.5.5","hector"
"abruptx2CO2",1911,"gmst",2.24852255561062,"degC","V3.5.5","hector"
"abruptx2CO2",1912,"gmst",2.24934428269937,"degC","V3.5.5","hector"
"abruptx2CO2",1913,"gmst",2.25016640682096,"degC","V3.5.5","hector"
"abruptx2CO2",1914,"gmst",2.25098410997142,"degC","V3.5.5","hector"
"abruptx2CO2",1915,"gmst",2.25179421466477,"degC","V3.5.5","hector"
"abruptx2CO2",1916,"gmst",2.25259456313752,"degC","V3.5.5","hector"
"abruptx2CO2",1917,"gmst",2.2533836657329,"degC","V3.5.5","hector"
"abruptx2CO2",1918,"gmst",2.25416048747879,"degC","V3.5.5","hector"
"abruptx2CO2",1919,"gmst",2.25492085264753,"degC","V3.5.5","hector"
"abruptx2CO2",1920,"gmst",2.25565627995382,"degC","V3.5.5","hector"
"abruptx2CO2",1921,"gmst",2.25636841967109,"degC","V3.5.5","hector"
"abruptx2CO2",1922,"gmst",2.2570596498537,"degC","V3.5.5","hector"
"abruptx2CO2",1923,"gmst",2.25773150688454,"degC","V3.5.5","hector"
"abruptx2CO2",1924,"gmst",2.25838506838255,"degC","V3.5.5","hector"
